time,selected_tau,r2_tau_10,current_q_j5,ref_q_current_j5,predicted_ca_j5_at_tau,predicted_cb_j5_at_tau,true_ca_j5_at_tau,true_cb_j5_at_tau
1.4,10,-2.316488017559953,45.08311408043863,45.08311408043863,179.40897036787769,156.18534871349837,192.38003166536245,147.61996833463752
1.4333333333333333,10,-2.268865544590352,45.11403756703944,45.11403756703944,209.5834904339412,131.12060495140432,190.7942297693885,149.2057702306115
1.4666666666666666,10,-2.3138812939670306,45.12631379132005,45.12631379132005,235.76480565803612,107.29710849372749,188.15134377194016,151.84865622805984
1.5,10,-2.27856394767111,45.11431198503902,45.11431198503902,183.1463428166405,161.2434156875378,186.1465804129548,153.8534195870452
1.5333333333333332,10,-2.3278092083549193,45.17522743117586,45.17522743117586,140.55358571284867,197.6698081508436,183.9231154702764,156.07688452972363
1.5666666666666667,10,-2.776279302321474,45.22913651930938,45.22913651930938,76.66566994077668,265.65589167207287,180.84681925159165,159.15318074840835
1.6,10,-2.8960903423208815,45.26319766995887,45.26319766995887,120.29136675194319,215.29422467302277,178.51794698308888,161.48205301691112
1.6333333333333333,10,-3.003909783196571,45.322851988390696,45.322851988390696,121.7391861072409,214.012933349127,176.05837752245284,163.94162247754713
1.6666666666666667,10,-3.091230194601044,45.5122835298505,45.5122835298505,124.32796106875344,210.4159292287778,173.06068677712506,166.93931322287494
1.7,10,-3.170129907286478,46.244015323541085,46.244015323541085,123.81228582263354,209.1917843387254,170.701763372179,169.298236627821
1.7333333333333334,10,-3.2322329580783613,47.37221683335993,47.37221683335993,126.19403254878235,206.75033530706347,168.31697608638092,171.68302391361905
1.7666666666666666,10,-3.2804854214498675,48.87551429475732,48.87551429475732,127.89289737794635,206.56188330527317,165.71781727358416,174.28218272641584
1.8,10,-3.315380187272301,51.04927572877924,51.04927572877924,128.2001220267391,205.76999139705862,163.24397587230095,176.75602412769902
1.8333333333333333,10,-3.3369290446450126,52.68494447856158,52.68494447856158,127.81656192344292,205.51087395516583,160.76735325699883,179.23264674300117
1.8666666666666667,10,-3.339856451480726,54.36613560234825,54.36613560234825,127.63839975426369,203.4158580718657,158.03458501772508,181.9654149822749
1.9,10,-3.325299756036575,56.55990082997288,56.55990082997288,125.27704575773174,201.1797993871918,155.26901804190862,184.73098195809135
1.9333333333333333,10,-3.2894554947354964,58.071192696497874,58.071192696497874,127.71286805312947,202.01282319773043,152.62040306600466,187.37959693399532
1.9666666666666666,10,-3.227636132059052,59.443604754727126,59.443604754727126,134.11463845618144,197.65069579608874,150.01060511037878,189.9893948896212
2.0,10,-3.1525959603852343,60.98142067536766,60.98142067536766,128.61982812042805,203.63544045035042,147.36421372441123,192.6357862755888
2.033333333333333,10,-3.0585729645214883,61.83830055011728,61.83830055011728,132.2424996332887,201.919544595433,145.0588402939939,194.9411597060061
