time,selected_tau,r2_tau_0,r2_tau_1,r2_tau_2,predicted_ca_j5_at_tau,predicted_cb_j5_at_tau,true_ca_j5_at_tau,true_cb_j5_at_tau,r2_tau_3,r2_tau_4,r2_tau_5,r2_tau_6,r2_tau_7
2.033333333333333,5,,,,163.87947253117204,176.920380141955,158.03458501772508,181.9654149822749,,0.8284784873768203,0.9209068821561373,0.9079178720958209,
2.0666666666666664,5,,,,159.31135911096322,181.41629932292756,155.26901804190862,184.73098195809135,,0.8298354607664998,0.9210529823498677,0.9077662870719874,
2.0666666666666664,5,,,,159.31135911096322,181.41629932292756,155.26901804190862,184.73098195809135,,0.8298354607664998,0.9210529823498677,0.9077662870719874,
2.1,5,,,,156.01744432925986,185.1745988223646,152.62040306600466,187.37959693399532,,0.8349333935324512,0.9216980050848631,0.9081562961004835,
2.1,5,,,,156.01744432925986,185.1745988223646,152.62040306600466,187.37959693399532,,0.8349333935324512,0.9216980050848631,0.9081562961004835,
2.1333333333333333,5,,,,154.15343799963685,187.72657430540204,150.01060511037878,189.9893948896212,,0.8425000217320826,0.9225151305818329,0.9086247908546762,
2.1333333333333333,5,,,,154.15343799963685,187.72657430540204,150.01060511037878,189.9893948896212,,0.8425000217320826,0.9225151305818329,0.9086247908546762,
2.1666666666666665,5,,,,152.2775543562894,189.88764779759552,147.36421372441123,192.6357862755888,,0.8517364235695983,0.923463001254416,0.9094613378866377,
2.1666666666666665,5,,,,152.2775543562894,189.88764779759552,147.36421372441123,192.6357862755888,,0.8517364235695983,0.923463001254416,0.9094613378866377,
2.2,5,,,,150.0887481470413,191.7856776694734,145.0588402939939,194.9411597060061,,0.8620401167481724,0.9246255969770664,0.9105792369245023,
2.2,5,,,,150.0887481470413,191.7856776694734,145.0588402939939,194.9411597060061,,0.8620401167481724,0.9246255969770664,0.9105792369245023,
2.2333333333333334,5,,,,147.80217977946853,192.90157627342086,143.2854628757879,196.7145371242121,,0.8727673235443707,0.9259961182040771,0.9117125560358543,
2.2333333333333334,5,,,,147.80217977946853,192.90157627342086,143.2854628757879,196.7145371242121,,0.8727673235443707,0.9259961182040771,0.9117125560358543,
2.2666666666666666,5,,,,146.31740009061787,193.4393132184902,142.38024649398344,197.61975350601656,,0.8830899362140981,0.9274618989538731,0.9129771689329809,
2.2666666666666666,5,,,,146.31740009061787,193.4393132184902,142.38024649398344,197.61975350601656,,0.8830899362140981,0.9274618989538731,0.9129771689329809,
2.3,5,,,,146.6817935274369,192.72455631423517,143.52326807315313,196.47673192684687,,0.8919858707219,0.928850090095291,0.9137108384886988,
2.3,5,,,,146.6817935274369,192.72455631423517,143.52326807315313,196.47673192684687,,0.8919858707219,0.928850090095291,0.9137108384886988,
2.3333333333333335,5,,,,149.92702359697063,189.9698725250315,144.43859173541566,195.56140826458437,,0.8980604796892608,0.9294019518965412,0.9133394063977905,
2.3333333333333335,5,,,,149.92702359697063,189.9698725250315,144.43859173541566,195.56140826458437,,0.8980604796892608,0.9294019518965412,0.9133394063977905,
2.3666666666666667,5,,,,153.17180329587674,187.0852293372183,145.78551988522582,194.21448011477415,,0.9013850697386843,0.9290151457583449,0.912945215913631,
2.3666666666666667,5,,,,153.17180329587674,187.0852293372183,145.78551988522582,194.21448011477415,,0.9013850697386843,0.9290151457583449,0.912945215913631,
2.4,5,,,,155.07754428385192,184.9913832169951,149.33046215167786,190.6695378483221,,0.9030566333523384,0.9289372490708302,0.9126419130876229,
2.4,5,,,,155.07754428385192,184.9913832169951,149.33046215167786,190.6695378483221,,0.9030566333523384,0.9289372490708302,0.9126419130876229,
2.433333333333333,5,,,,157.99696930347943,181.82612850506888,152.17895994879265,187.82104005120732,,0.9037593679346929,0.9285257343019794,0.9121090485169407,
2.433333333333333,5,,,,157.99696930347943,181.82612850506888,152.17895994879265,187.82104005120732,,0.9037593679346929,0.9285257343019794,0.9121090485169407,
2.466666666666667,5,,,,161.4578798647754,178.0321997434665,155.70063271916246,184.29936728083757,,0.9027364330887655,0.92780954270571,0.9118833739302862,
2.466666666666667,5,,,,161.4578798647754,178.0321997434665,155.70063271916246,184.29936728083757,,0.9027364330887655,0.92780954270571,0.9118833739302862,
2.5,5,,,,165.08622233066717,174.28397436379134,161.48331378763584,178.51668621236414,,0.9010316382312842,0.9274717066728304,0.9115356975157751,
2.5,5,,,,165.08622233066717,174.28397436379134,161.48331378763584,178.51668621236414,,0.9010316382312842,0.9274717066728304,0.9115356975157751,
2.533333333333333,5,,,,169.04776974301686,170.45292253213623,165.52626555248716,174.47373444751284,,0.900111515121436,0.9270474700670979,0.911161486420619,
2.533333333333333,5,,,,169.04776974301686,170.45292253213623,165.52626555248716,174.47373444751284,,0.900111515121436,0.9270474700670979,0.911161486420619,
2.5666666666666664,5,,,,172.6430078028046,166.86574414009937,169.13698812713545,170.86301187286452,,0.8986962686127704,0.9265819706049694,0.9111218593069061,
2.5666666666666664,5,,,,172.6430078028046,166.86574414009937,169.13698812713545,170.86301187286452,,0.8986962686127704,0.9265819706049694,0.9111218593069061,
2.6,5,,,,174.63417476173632,164.82574447506116,173.3067205364161,166.69327946358388,,0.8975474824109622,0.9265217544402577,0.9112304567918141,
2.6,5,,,,174.63417476173632,164.82574447506116,173.3067205364161,166.69327946358388,,0.8975474824109622,0.9265217544402577,0.9112304567918141,
2.6333333333333333,5,,,,175.45856191760518,163.81622131536525,175.9732996602432,164.0267003397568,,0.8974524546817272,0.9266031889930009,0.9112144531093128,
2.6333333333333333,5,,,,175.45856191760518,163.81622131536525,175.9732996602432,164.0267003397568,,0.8974524546817272,0.9266031889930009,0.9112144531093128,
2.6666666666666665,5,,,,175.71922429633932,163.45396846514592,178.16692270531607,161.8330772946839,,0.8977494318346505,0.9266224961967395,0.9106841561869712,
2.6666666666666665,5,,,,175.71922429633932,163.45396846514592,178.16692270531607,161.8330772946839,,0.8977494318346505,0.9266224961967395,0.9106841561869712,
2.7,5,,,,175.85974735625112,163.387138908271,180.1533584566393,159.8466415433607,,0.8979073377622924,0.9263625092171821,0.9100519849715729,
2.7,5,,,,175.85974735625112,163.387138908271,180.1533584566393,159.8466415433607,,0.8979073377622924,0.9263625092171821,0.9100519849715729,
2.7333333333333334,5,,,,175.97555563005238,163.3798751952327,180.74222779600672,159.25777220399328,,0.8972072763593051,0.9259910647463504,0.9095321125585266,
2.7333333333333334,5,,,,175.97555563005238,163.3798751952327,180.74222779600672,159.25777220399328,,0.8972072763593051,0.9259910647463504,0.9095321125585266,
2.7666666666666666,5,,,,176.00161360611938,163.54876723664702,180.72003388675225,159.27996611324775,,0.896051427863622,0.9256086632607735,0.9091376708342399,
2.7666666666666666,5,,,,176.00161360611938,163.54876723664702,180.72003388675225,159.27996611324775,,0.896051427863622,0.9256086632607735,0.9091376708342399,
2.8,5,,,,175.66729942480788,164.03029543791004,180.1907434950206,159.8092565049794,,0.8946774073409417,0.9252380809144474,0.9087633270800535,
2.8,5,,,,175.66729942480788,164.03029543791004,180.1907434950206,159.8092565049794,,0.8946774073409417,0.9252380809144474,0.9087633270800535,
2.8333333333333335,5,,,,175.2054004344276,164.58437981177676,179.47973544948053,160.52026455051947,,0.8933167648327303,0.9248924926391128,0.9084080015405197,
2.8333333333333335,5,,,,175.2054004344276,164.58437981177676,179.47973544948053,160.52026455051947,,0.8933167648327303,0.9248924926391128,0.9084080015405197,
2.8666666666666667,5,,,,174.97383862789133,164.99989674216496,178.71220512690772,161.28779487309225,,0.8921148157670701,0.9246284318798186,0.9081864674990252,
2.8666666666666667,5,,,,174.97383862789133,164.99989674216496,178.71220512690772,161.28779487309225,,0.8921148157670701,0.9246284318798186,0.9081864674990252,
2.9,5,,,,174.74525261555047,165.348826684168,177.76381274792976,162.23618725207024,,0.8911343382102924,0.9244718844298869,0.9080994753932344,
2.9,5,,,,174.74525261555047,165.348826684168,177.76381274792976,162.23618725207024,,0.8911343382102924,0.9244718844298869,0.9080994753932344,
2.933333333333333,5,,,,174.4287958795973,165.71359408262376,176.679823926877,163.320176073123,,0.8903993028653521,0.9244066216579861,0.9081113121286214,
2.933333333333333,5,,,,174.4287958795973,165.71359408262376,176.679823926877,163.320176073123,,0.8903993028653521,0.9244066216579861,0.9081113121286214,
2.966666666666667,5,,,,173.91332432573702,166.19102942425263,175.52769543521367,164.4723045647863,,0.8898996680102695,0.924391499226506,0.9081482225650401,
2.966666666666667,5,,,,173.91332432573702,166.19102942425263,175.52769543521367,164.4723045647863,,0.8898996680102695,0.924391499226506,0.9081482225650401,
3.0,5,,,,173.23971202399272,166.73191622614073,174.39630805647982,165.60369194352018,,0.8895617595802221,0.9243965128211749,0.9081811235100083,
3.0,5,,,,173.23971202399272,166.73191622614073,174.39630805647982,165.60369194352018,,0.8895617595802221,0.9243965128211749,0.9081811235100083,
3.033333333333333,5,,,,172.4440495988776,167.2670919958606,173.3142524206961,166.6857475793039,,0.8894098993075737,0.924405598371535,0.9081929746570185,
3.033333333333333,5,,,,172.4440495988776,167.2670919958606,173.3142524206961,166.6857475793039,,0.8894098993075737,0.924405598371535,0.9081929746570185,
3.0666666666666664,5,,,,172.0405157466807,167.55346692410524,172.09658414894793,167.90341585105207,,0.8894051510567468,0.9244142536030341,0.90815665907966,
3.0666666666666664,5,,,,172.0405157466807,167.55346692410524,172.09658414894793,167.90341585105207,,0.8894051510567468,0.9244142536030341,0.90815665907966,
3.1,5,,,,171.7936595455506,167.70603376687663,170.90549947948205,169.09450052051795,,0.8894392531676816,0.9243726184597497,0.908027740589261,
